,종목코드,종목명,날짜,종가,수정여부
79,A003230,삼양식품,20210421,91300,비수정
80,A003230,삼양식품,20210420,92700,비수정
81,A003230,삼양식품,20210419,91900,비수정
82,A003230,삼양식품,20210416,90900,비수정
83,A003230,삼양식품,20210415,91400,비수정
84,A003230,삼양식품,20210414,91400,비수정
85,A003230,삼양식품,20210413,90600,비수정
86,A003230,삼양식품,20210412,90200,비수정
87,A003230,삼양식품,20210409,90000,비수정
88,A003230,삼양식품,20210408,89000,비수정
89,A003230,삼양식품,20210407,88900,비수정
90,A003230,삼양식품,20210406,89600,비수정
91,A003230,삼양식품,20210405,90400,비수정
92,A003230,삼양식품,20210402,90600,비수정
93,A003230,삼양식품,20210401,89600,비수정
94,A003230,삼양식품,20210331,89000,비수정
95,A003230,삼양식품,20210330,89200,비수정
96,A003230,삼양식품,20210329,88200,비수정
97,A003230,삼양식품,20210326,88500,비수정
98,A003230,삼양식품,20210325,89400,비수정
99,A003230,삼양식품,20210324,90600,비수정
100,A003230,삼양식품,20210323,91200,비수정
101,A003230,삼양식품,20210322,92000,비수정
102,A003230,삼양식품,20210319,92800,비수정
103,A003230,삼양식품,20210318,92700,비수정
104,A003230,삼양식품,20210317,91100,비수정
105,A003230,삼양식품,20210316,90800,비수정
106,A003230,삼양식품,20210315,90000,비수정
107,A003230,삼양식품,20210312,87200,비수정
108,A003230,삼양식품,20210311,86500,비수정
109,A003230,삼양식품,20210310,86500,비수정
110,A003230,삼양식품,20210309,87000,비수정
111,A003230,삼양식품,20210308,88000,비수정
112,A003230,삼양식품,20210305,89000,비수정
113,A003230,삼양식품,20210304,89700,비수정
114,A003230,삼양식품,20210303,89400,비수정
115,A003230,삼양식품,20210302,88000,비수정
116,A003230,삼양식품,20210226,87100,비수정
117,A003230,삼양식품,20210225,89900,비수정
118,A003230,삼양식품,20210224,89500,비수정
119,A003230,삼양식품,20210223,91900,비수정
120,A003230,삼양식품,20210222,93000,비수정
121,A003230,삼양식품,20210219,93000,비수정
122,A003230,삼양식품,20210218,92700,비수정
123,A003230,삼양식품,20210217,93400,비수정
124,A003230,삼양식품,20210216,93400,비수정
125,A003230,삼양식품,20210215,93100,비수정
126,A003230,삼양식품,20210210,92700,비수정
127,A003230,삼양식품,20210209,93000,비수정
128,A003230,삼양식품,20210208,92700,비수정
129,A003230,삼양식품,20210205,92000,비수정
130,A003230,삼양식품,20210204,91700,비수정
131,A003230,삼양식품,20210203,93000,비수정
132,A003230,삼양식품,20210202,93000,비수정
133,A003230,삼양식품,20210201,92000,비수정
134,A003230,삼양식품,20210129,91100,비수정
135,A003230,삼양식품,20210128,95100,비수정
136,A003230,삼양식품,20210127,97400,비수정
137,A003230,삼양식품,20210126,99200,비수정
138,A003230,삼양식품,20210125,100500,비수정
139,A003230,삼양식품,20210122,99900,비수정
140,A003230,삼양식품,20210121,100500,비수정
141,A003230,삼양식품,20210120,98600,비수정
142,A003230,삼양식품,20210119,98900,비수정
143,A003230,삼양식품,20210118,98800,비수정
144,A003230,삼양식품,20210115,100000,비수정
145,A003230,삼양식품,20210114,102000,비수정
146,A003230,삼양식품,20210113,100000,비수정
147,A003230,삼양식품,20210112,99100,비수정
148,A003230,삼양식품,20210111,99500,비수정
149,A003230,삼양식품,20210108,102000,비수정
150,A003230,삼양식품,20210107,102000,비수정
151,A003230,삼양식품,20210106,100500,비수정
152,A003230,삼양식품,20210105,101500,비수정
153,A003230,삼양식품,20210104,100000,비수정
154,A003230,삼양식품,20201230,101000,비수정
155,A003230,삼양식품,20201229,99200,비수정
156,A003230,삼양식품,20201228,99400,비수정
157,A003230,삼양식품,20201224,99800,비수정
158,A003230,삼양식품,20201223,99600,비수정
159,A003230,삼양식품,20201222,100500,비수정
160,A003230,삼양식품,20201221,101000,비수정
161,A003230,삼양식품,20201218,99400,비수정
162,A003230,삼양식품,20201217,98900,비수정
163,A003230,삼양식품,20201216,97500,비수정
164,A003230,삼양식품,20201215,97000,비수정
165,A003230,삼양식품,20201214,98200,비수정
166,A003230,삼양식품,20201211,98500,비수정
167,A003230,삼양식품,20201210,98100,비수정
168,A003230,삼양식품,20201209,100500,비수정
169,A003230,삼양식품,20201208,100000,비수정
170,A003230,삼양식품,20201207,101000,비수정
171,A003230,삼양식품,20201204,101500,비수정
172,A003230,삼양식품,20201203,99800,비수정
173,A003230,삼양식품,20201202,101500,비수정
174,A003230,삼양식품,20201201,100500,비수정
175,A003230,삼양식품,20201130,101500,비수정
176,A003230,삼양식품,20201127,104500,비수정
177,A003230,삼양식품,20201126,105000,비수정
178,A003230,삼양식품,20201125,99300,비수정
179,A003230,삼양식품,20201124,99900,비수정
180,A003230,삼양식품,20201123,99900,비수정
181,A003230,삼양식품,20201120,99600,비수정
182,A003230,삼양식품,20201119,99600,비수정
183,A003230,삼양식품,20201118,99400,비수정
184,A003230,삼양식품,20201117,99900,비수정
185,A003230,삼양식품,20201116,99800,비수정
186,A003230,삼양식품,20201113,100500,비수정
187,A003230,삼양식품,20201112,99400,비수정
188,A003230,삼양식품,20201111,100000,비수정
189,A003230,삼양식품,20201110,99900,비수정
190,A003230,삼양식품,20201109,102500,비수정
191,A003230,삼양식품,20201106,101500,비수정
192,A003230,삼양식품,20201105,102000,비수정
193,A003230,삼양식품,20201104,102000,비수정
194,A003230,삼양식품,20201103,96100,비수정
195,A003230,삼양식품,20201102,96000,비수정
196,A003230,삼양식품,20201030,96400,비수정
197,A003230,삼양식품,20201029,98300,비수정
198,A003230,삼양식품,20201028,97900,비수정
199,A003230,삼양식품,20201027,97400,비수정
200,A003230,삼양식품,20201026,96300,비수정
201,A003230,삼양식품,20201023,99100,비수정
202,A003230,삼양식품,20201022,99500,비수정
203,A003230,삼양식품,20201021,101000,비수정
204,A003230,삼양식품,20201020,99000,비수정
205,A003230,삼양식품,20201019,100500,비수정
206,A003230,삼양식품,20201016,100500,비수정
207,A003230,삼양식품,20201015,100000,비수정
208,A003230,삼양식품,20201014,100500,비수정
209,A003230,삼양식품,20201013,101000,비수정
210,A003230,삼양식품,20201012,102000,비수정
211,A003230,삼양식품,20201008,104500,비수정
212,A003230,삼양식품,20201007,104000,비수정
213,A003230,삼양식품,20201006,104000,비수정
214,A003230,삼양식품,20201005,103000,비수정
215,A003230,삼양식품,20200929,99500,비수정
216,A003230,삼양식품,20200928,99000,비수정
217,A003230,삼양식품,20200925,96300,비수정
218,A003230,삼양식품,20200924,97200,비수정
219,A003230,삼양식품,20200923,100500,비수정
220,A003230,삼양식품,20200922,101500,비수정
221,A003230,삼양식품,20200921,105500,비수정
222,A003230,삼양식품,20200918,108500,비수정
223,A003230,삼양식품,20200917,108000,비수정
224,A003230,삼양식품,20200916,110000,비수정
225,A003230,삼양식품,20200915,110000,비수정
226,A003230,삼양식품,20200914,111500,비수정
227,A003230,삼양식품,20200911,108500,비수정
228,A003230,삼양식품,20200910,105500,비수정
229,A003230,삼양식품,20200909,105500,비수정
230,A003230,삼양식품,20200908,108000,비수정
231,A003230,삼양식품,20200907,106500,비수정
232,A003230,삼양식품,20200904,108000,비수정
233,A003230,삼양식품,20200903,111000,비수정
234,A003230,삼양식품,20200902,105000,비수정
235,A003230,삼양식품,20200901,106000,비수정
236,A003230,삼양식품,20200831,106500,비수정
237,A003230,삼양식품,20200828,107500,비수정
238,A003230,삼양식품,20200827,110500,비수정
239,A003230,삼양식품,20200826,110000,비수정
240,A003230,삼양식품,20200825,112500,비수정
241,A003230,삼양식품,20200824,110500,비수정
242,A003230,삼양식품,20200821,111000,비수정
243,A003230,삼양식품,20200820,111000,비수정
244,A003230,삼양식품,20200819,110000,비수정
245,A003230,삼양식품,20200818,111000,비수정
246,A003230,삼양식품,20200814,119500,비수정
247,A003230,삼양식품,20200813,120000,비수정
248,A003230,삼양식품,20200812,121500,비수정
249,A003230,삼양식품,20200811,123000,비수정
250,A003230,삼양식품,20200810,126000,비수정
251,A003230,삼양식품,20200807,126500,비수정
252,A003230,삼양식품,20200806,121000,비수정
253,A003230,삼양식품,20200805,122500,비수정
254,A003230,삼양식품,20200804,122500,비수정
255,A003230,삼양식품,20200803,120500,비수정
256,A003230,삼양식품,20200731,119000,비수정
257,A003230,삼양식품,20200730,120000,비수정
258,A003230,삼양식품,20200729,121000,비수정
259,A003230,삼양식품,20200728,122000,비수정
260,A003230,삼양식품,20200727,124000,비수정
261,A003230,삼양식품,20200724,125000,비수정
262,A003230,삼양식품,20200723,122500,비수정
263,A003230,삼양식품,20200722,123000,비수정
264,A003230,삼양식품,20200721,124500,비수정
265,A003230,삼양식품,20200720,125000,비수정
266,A003230,삼양식품,20200717,126500,비수정
267,A003230,삼양식품,20200716,127000,비수정
268,A003230,삼양식품,20200715,129500,비수정
269,A003230,삼양식품,20200714,131500,비수정
270,A003230,삼양식품,20200713,131500,비수정
271,A003230,삼양식품,20200710,130500,비수정
272,A003230,삼양식품,20200709,129500,비수정
273,A003230,삼양식품,20200708,126500,비수정
274,A003230,삼양식품,20200707,123000,비수정
275,A003230,삼양식품,20200706,125000,비수정
276,A003230,삼양식품,20200703,125500,비수정
277,A003230,삼양식품,20200702,125500,비수정
278,A003230,삼양식품,20200701,125000,비수정
279,A003230,삼양식품,20200630,126000,비수정
280,A003230,삼양식품,20200629,128000,비수정
281,A003230,삼양식품,20200626,129000,비수정
282,A003230,삼양식품,20200625,131500,비수정
283,A003230,삼양식품,20200624,133000,비수정
284,A003230,삼양식품,20200623,134500,비수정
285,A003230,삼양식품,20200622,133500,비수정
286,A003230,삼양식품,20200619,134500,비수정
287,A003230,삼양식품,20200618,133000,비수정
288,A003230,삼양식품,20200617,137000,비수정
289,A003230,삼양식품,20200616,126000,비수정
290,A003230,삼양식품,20200615,121000,비수정
291,A003230,삼양식품,20200612,127000,비수정
292,A003230,삼양식품,20200611,123000,비수정
293,A003230,삼양식품,20200610,122000,비수정
294,A003230,삼양식품,20200609,120000,비수정
295,A003230,삼양식품,20200608,121000,비수정
296,A003230,삼양식품,20200605,123500,비수정
297,A003230,삼양식품,20200604,123000,비수정
298,A003230,삼양식품,20200603,123000,비수정
299,A003230,삼양식품,20200602,126000,비수정
300,A003230,삼양식품,20200601,127500,비수정
301,A003230,삼양식품,20200529,118500,비수정
302,A003230,삼양식품,20200528,123500,비수정
303,A003230,삼양식품,20200527,121500,비수정
304,A003230,삼양식품,20200526,126000,비수정
305,A003230,삼양식품,20200525,127500,비수정
306,A003230,삼양식품,20200522,127500,비수정
307,A003230,삼양식품,20200521,129500,비수정
308,A003230,삼양식품,20200520,126000,비수정
309,A003230,삼양식품,20200519,124000,비수정
310,A003230,삼양식품,20200518,129000,비수정
311,A003230,삼양식품,20200515,120500,비수정
312,A003230,삼양식품,20200514,116500,비수정
313,A003230,삼양식품,20200513,117500,비수정
314,A003230,삼양식품,20200512,116500,비수정
315,A003230,삼양식품,20200511,112500,비수정
316,A003230,삼양식품,20200508,114000,비수정
317,A003230,삼양식품,20200507,111500,비수정
318,A003230,삼양식품,20200506,107500,비수정
319,A003230,삼양식품,20200504,106500,비수정
320,A003230,삼양식품,20200429,101000,비수정
321,A003230,삼양식품,20200428,102500,비수정
322,A003230,삼양식품,20200427,103500,비수정
323,A003230,삼양식품,20200424,104500,비수정
324,A003230,삼양식품,20200423,101500,비수정
325,A003230,삼양식품,20200422,102500,비수정
326,A003230,삼양식품,20200421,98400,비수정
327,A003230,삼양식품,20200420,98900,비수정
328,A003230,삼양식품,20200417,101000,비수정
329,A003230,삼양식품,20200416,102500,비수정
330,A003230,삼양식품,20200414,98500,비수정
331,A003230,삼양식품,20200413,96600,비수정
332,A003230,삼양식품,20200410,94700,비수정
333,A003230,삼양식품,20200409,95400,비수정
334,A003230,삼양식품,20200408,98900,비수정
335,A003230,삼양식품,20200407,100500,비수정
336,A003230,삼양식품,20200406,101000,비수정
337,A003230,삼양식품,20200403,97800,비수정
338,A003230,삼양식품,20200402,97200,비수정
339,A003230,삼양식품,20200401,94000,비수정
340,A003230,삼양식품,20200331,93200,비수정
341,A003230,삼양식품,20200330,88300,비수정
342,A003230,삼양식품,20200327,87800,비수정
343,A003230,삼양식품,20200326,85900,비수정
344,A003230,삼양식품,20200325,83800,비수정
345,A003230,삼양식품,20200324,82800,비수정
346,A003230,삼양식품,20200323,74400,비수정
347,A003230,삼양식품,20200320,76500,비수정
348,A003230,삼양식품,20200319,71000,비수정
349,A003230,삼양식품,20200318,82200,비수정
350,A003230,삼양식품,20200317,85500,비수정
351,A003230,삼양식품,20200316,85100,비수정
352,A003230,삼양식품,20200313,83000,비수정
353,A003230,삼양식품,20200312,85500,비수정
354,A003230,삼양식품,20200311,89500,비수정
355,A003230,삼양식품,20200310,89900,비수정
356,A003230,삼양식품,20200309,91600,비수정
357,A003230,삼양식품,20200306,93700,비수정
358,A003230,삼양식품,20200305,92800,비수정
359,A003230,삼양식품,20200304,92000,비수정
360,A003230,삼양식품,20200303,89500,비수정
361,A003230,삼양식품,20200302,90400,비수정
362,A003230,삼양식품,20200228,85500,비수정
363,A003230,삼양식품,20200227,87400,비수정
364,A003230,삼양식품,20200226,88500,비수정
